Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,33.45,/home/eric/Jasper/m33/14B-088/single_channels/channel_794/14B-088_HI_LSRK.ms.contsub_channel_794,21938,0.00446261
True,33.516666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_795/14B-088_HI_LSRK.ms.contsub_channel_795,21850,0.00444158
True,30.566666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_796/14B-088_HI_LSRK.ms.contsub_channel_796,21805,0.00447681
True,31.116666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_797/14B-088_HI_LSRK.ms.contsub_channel_797,21625,0.00443286
True,33.483333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_798/14B-088_HI_LSRK.ms.contsub_channel_798,21905,0.00445837
True,31.316666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_799/14B-088_HI_LSRK.ms.contsub_channel_799,22560,0.00441899
True,33.28333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_800/14B-088_HI_LSRK.ms.contsub_channel_800,23280,0.00443123
True,33.5,/home/eric/Jasper/m33/14B-088/single_channels/channel_801/14B-088_HI_LSRK.ms.contsub_channel_801,23461,0.00446262
True,39.05,/home/eric/Jasper/m33/14B-088/single_channels/channel_802/14B-088_HI_LSRK.ms.contsub_channel_802,23169,0.00445031
True,36.28333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_803/14B-088_HI_LSRK.ms.contsub_channel_803,23256,0.00443647
True,32.61666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_804/14B-088_HI_LSRK.ms.contsub_channel_804,23725,0.00443127
True,32.25,/home/eric/Jasper/m33/14B-088/single_channels/channel_805/14B-088_HI_LSRK.ms.contsub_channel_805,24185,0.0044743
True,33.016666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_806/14B-088_HI_LSRK.ms.contsub_channel_806,24457,0.00443854
True,35.916666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_807/14B-088_HI_LSRK.ms.contsub_channel_807,24875,0.00439013
True,34.71666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_808/14B-088_HI_LSRK.ms.contsub_channel_808,24754,0.0044353
True,34.85,/home/eric/Jasper/m33/14B-088/single_channels/channel_809/14B-088_HI_LSRK.ms.contsub_channel_809,25145,0.00445383
True,38.96666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_810/14B-088_HI_LSRK.ms.contsub_channel_810,25713,0.00448875
