Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,37.78333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_752/14B-088_HI_LSRK.ms.contsub_channel_752,27118,0.00177862
True,40.36666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_753/14B-088_HI_LSRK.ms.contsub_channel_753,27645,0.00173802
True,35.63333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_754/14B-088_HI_LSRK.ms.contsub_channel_754,27969,0.00177423
True,46.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_755/14B-088_HI_LSRK.ms.contsub_channel_755,28406,0.00175088
True,37.266666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_756/14B-088_HI_LSRK.ms.contsub_channel_756,28987,0.00174226
True,41.13333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_757/14B-088_HI_LSRK.ms.contsub_channel_757,29534,0.00178797
True,37.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_758/14B-088_HI_LSRK.ms.contsub_channel_758,29815,0.00178439
True,47.483333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_759/14B-088_HI_LSRK.ms.contsub_channel_759,31009,0.00174245
True,39.733333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_760/14B-088_HI_LSRK.ms.contsub_channel_760,31555,0.00176108
True,43.95,/home/eric/Jasper/m33/14B-088/single_channels/channel_761/14B-088_HI_LSRK.ms.contsub_channel_761,31684,0.00174581
True,42.65,/home/eric/Jasper/m33/14B-088/single_channels/channel_762/14B-088_HI_LSRK.ms.contsub_channel_762,31756,0.00176828
True,42.95,/home/eric/Jasper/m33/14B-088/single_channels/channel_763/14B-088_HI_LSRK.ms.contsub_channel_763,32493,0.00175763
True,41.81666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_764/14B-088_HI_LSRK.ms.contsub_channel_764,32929,0.00174554
True,43.43333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_765/14B-088_HI_LSRK.ms.contsub_channel_765,32996,0.00175219
True,41.81666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_766/14B-088_HI_LSRK.ms.contsub_channel_766,33923,0.0017533
True,47.21666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_767/14B-088_HI_LSRK.ms.contsub_channel_767,34753,0.00174298
