Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,19.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_749/14B-088_HI_LSRK.ms.contsub_channel_749,11180,0.00264072
True,20.65,/home/eric/Jasper/m33/14B-088/single_channels/channel_750/14B-088_HI_LSRK.ms.contsub_channel_750,11294,0.00262822
True,20.716666666666665,/home/eric/Jasper/m33/14B-088/single_channels/channel_751/14B-088_HI_LSRK.ms.contsub_channel_751,11774,0.00266248
True,21.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_752/14B-088_HI_LSRK.ms.contsub_channel_752,12257,0.0026473
True,23.05,/home/eric/Jasper/m33/14B-088/single_channels/channel_753/14B-088_HI_LSRK.ms.contsub_channel_753,12585,0.00268009
True,20.95,/home/eric/Jasper/m33/14B-088/single_channels/channel_754/14B-088_HI_LSRK.ms.contsub_channel_754,12731,0.00264864
True,22.483333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_755/14B-088_HI_LSRK.ms.contsub_channel_755,13008,0.00267229
True,21.766666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_756/14B-088_HI_LSRK.ms.contsub_channel_756,13137,0.00266582
True,22.466666666666665,/home/eric/Jasper/m33/14B-088/single_channels/channel_757/14B-088_HI_LSRK.ms.contsub_channel_757,13380,0.00269154
True,21.85,/home/eric/Jasper/m33/14B-088/single_channels/channel_758/14B-088_HI_LSRK.ms.contsub_channel_758,13775,0.00270471
True,23.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_759/14B-088_HI_LSRK.ms.contsub_channel_759,14407,0.00264347
True,23.583333333333332,/home/eric/Jasper/m33/14B-088/single_channels/channel_760/14B-088_HI_LSRK.ms.contsub_channel_760,14762,0.00266287
True,27.316666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_761/14B-088_HI_LSRK.ms.contsub_channel_761,14715,0.00265082
True,23.716666666666665,/home/eric/Jasper/m33/14B-088/single_channels/channel_762/14B-088_HI_LSRK.ms.contsub_channel_762,14985,0.00267197
True,25.616666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_763/14B-088_HI_LSRK.ms.contsub_channel_763,15412,0.00272405
True,24.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_764/14B-088_HI_LSRK.ms.contsub_channel_764,15571,0.00271155
True,24.133333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_765/14B-088_HI_LSRK.ms.contsub_channel_765,15888,0.00268847
True,29.3,/home/eric/Jasper/m33/14B-088/single_channels/channel_766/14B-088_HI_LSRK.ms.contsub_channel_766,16626,0.00269381
True,25.166666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_767/14B-088_HI_LSRK.ms.contsub_channel_767,17156,0.00268866
True,27.066666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_768/14B-088_HI_LSRK.ms.contsub_channel_768,17615,0.0027213
True,26.983333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_769/14B-088_HI_LSRK.ms.contsub_channel_769,18015,0.00270399
True,28.349999999999998,/home/eric/Jasper/m33/14B-088/single_channels/channel_770/14B-088_HI_LSRK.ms.contsub_channel_770,18432,0.00272905
