Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,101.81666666666666,Jasper/m33/14B-088/single_channels/channel_808/casapy-20151127-231250,84325,0.00149613
True,110.71666666666667,Jasper/m33/14B-088/single_channels/channel_809/casapy-20151127-231435,85455,0.00147525
True,109.46666666666667,Jasper/m33/14B-088/single_channels/channel_810/casapy-20151127-231529,86258,0.00147989
True,109.41666666666667,Jasper/m33/14B-088/single_channels/channel_811/casapy-20151127-231528,85039,0.00148367
True,98.98333333333333,Jasper/m33/14B-088/single_channels/channel_812/casapy-20151127-231555,85496,0.00147763
True,108.16666666666667,Jasper/m33/14B-088/single_channels/channel_813/casapy-20151128-010827,87283,0.00148992
True,100.35,Jasper/m33/14B-088/single_channels/channel_814/casapy-20151128-000316,85955,0.00148909
True,99.78333333333333,Jasper/m33/14B-088/single_channels/channel_815/casapy-20151128-000349,85031,0.0014925
True,105.01666666666667,Jasper/m33/14B-088/single_channels/channel_816/casapy-20151128-010827,83888,0.00148218
True,109.95,Jasper/m33/14B-088/single_channels/channel_817/casapy-20151128-025653,83345,0.00148301
True,106.93333333333334,Jasper/m33/14B-088/single_channels/channel_818/casapy-20151128-010829,81111,0.00149049
True,100.53333333333333,Jasper/m33/14B-088/single_channels/channel_819/casapy-20151128-031142,80181,0.00148516
True,95.73333333333333,Jasper/m33/14B-088/single_channels/channel_820/casapy-20151128-031047,79789,0.00148987
True,102.15,Jasper/m33/14B-088/single_channels/channel_821/casapy-20151128-011131,81979,0.0014814
True,95.15,Jasper/m33/14B-088/single_channels/channel_822/casapy-20151128-011213,80564,0.00147996
True,93.85,Jasper/m33/14B-088/single_channels/channel_823/casapy-20151128-012837,77784,0.00147871
True,90.7,Jasper/m33/14B-088/single_channels/channel_824/casapy-20151128-030930,74874,0.00148331
True,98.01666666666667,Jasper/m33/14B-088/single_channels/channel_825/casapy-20151128-013049,73564,0.00148807
True,92.75,Jasper/m33/14B-088/single_channels/channel_826/casapy-20151128-031046,73443,0.00148008
True,97.3,Jasper/m33/14B-088/single_channels/channel_827/casapy-20151128-013151,75047,0.00148879
True,97.83333333333333,Jasper/m33/14B-088/single_channels/channel_828/casapy-20151128-031806,76428,0.00149687
True,97.41666666666667,Jasper/m33/14B-088/single_channels/channel_829/casapy-20151128-013614,74670,0.00148616
True,90.68333333333334,Jasper/m33/14B-088/single_channels/channel_830/casapy-20151128-013651,75043,0.00146586
True,90.9,Jasper/m33/14B-088/single_channels/channel_831/casapy-20151128-031148,76079,0.00149251
True,93.98333333333333,Jasper/m33/14B-088/single_channels/channel_832/casapy-20151128-031241,75431,0.00147615
True,99.01666666666667,Jasper/m33/14B-088/single_channels/channel_833/casapy-20151128-014250,76615,0.00149241
True,100.65,Jasper/m33/14B-088/single_channels/channel_834/casapy-20151128-014520,77951,0.00149247
True,100.16666666666667,Jasper/m33/14B-088/single_channels/channel_835/casapy-20151128-031151,76922,0.00148011
True,92.48333333333333,Jasper/m33/14B-088/single_channels/channel_836/casapy-20151128-014658,75835,0.00147581
True,91.56666666666666,Jasper/m33/14B-088/single_channels/channel_837/casapy-20151128-014738,74937,0.00149795
True,95.35,Jasper/m33/14B-088/single_channels/channel_838/casapy-20151128-025830,76875,0.00148685
True,103.66666666666667,Jasper/m33/14B-088/single_channels/channel_839/casapy-20151128-025918,78212,0.00148432
True,100.8,Jasper/m33/14B-088/single_channels/channel_840/casapy-20151128-025920,77826,0.00149609
True,98.6,Jasper/m33/14B-088/single_channels/channel_841/casapy-20151128-030029,77618,0.00149572
True,99.65,Jasper/m33/14B-088/single_channels/channel_842/casapy-20151128-030108,78677,0.00148071
True,97.65,Jasper/m33/14B-088/single_channels/channel_843/casapy-20151128-031813,81379,0.00147815
True,99.93333333333334,Jasper/m33/14B-088/single_channels/channel_844/casapy-20151128-032203,80945,0.00148879
True,106.98333333333333,Jasper/m33/14B-088/single_channels/channel_845/casapy-20151128-032236,86506,0.00148073
True,106.01666666666667,Jasper/m33/14B-088/single_channels/channel_846/casapy-20151128-041940,89971,0.00149365
True,107.83333333333333,Jasper/m33/14B-088/single_channels/channel_847/casapy-20151128-044153,93165,0.0014903
True,111.38333333333334,Jasper/m33/14B-088/single_channels/channel_848/casapy-20151128-044127,93819,0.00149087
True,122.16666666666667,Jasper/m33/14B-088/single_channels/channel_849/casapy-20151128-044230,104589,0.00149668
True,127.0,Jasper/m33/14B-088/single_channels/channel_850/casapy-20151128-044234,110740,0.00148993
True,124.61666666666666,Jasper/m33/14B-088/single_channels/channel_851/casapy-20151128-044304,109198,0.0014759
True,130.28333333333333,Jasper/m33/14B-088/single_channels/channel_852/casapy-20151128-044352,100918,0.00147887
True,120.21666666666667,Jasper/m33/14B-088/single_channels/channel_853/casapy-20151128-044419,94625,0.00148371
True,107.98333333333333,Jasper/m33/14B-088/single_channels/channel_854/casapy-20151128-044506,94214,0.00147949
True,113.33333333333333,Jasper/m33/14B-088/single_channels/channel_855/casapy-20151128-044528,98855,0.00147502
True,130.08333333333334,Jasper/m33/14B-088/single_channels/channel_856/casapy-20151128-044612,104560,0.00148744
True,137.03333333333333,Jasper/m33/14B-088/single_channels/channel_857/casapy-20151128-044617,107348,0.00149513
True,138.75,Jasper/m33/14B-088/single_channels/channel_858/casapy-20151128-045043,106614,0.00148072
True,125.05,Jasper/m33/14B-088/single_channels/channel_859/casapy-20151128-045022,100208,0.00148075
True,116.91666666666667,Jasper/m33/14B-088/single_channels/channel_860/casapy-20151128-045802,97776,0.00148463
True,112.18333333333334,Jasper/m33/14B-088/single_channels/channel_861/casapy-20151128-045753,94960,0.00148149
True,113.66666666666667,Jasper/m33/14B-088/single_channels/channel_862/casapy-20151128-045947,91777,0.00149508
True,113.4,Jasper/m33/14B-088/single_channels/channel_863/casapy-20151128-045939,94034,0.00149053
True,114.05,Jasper/m33/14B-088/single_channels/channel_864/casapy-20151128-050445,95881,0.00148808
True,117.2,Jasper/m33/14B-088/single_channels/channel_865/casapy-20151128-051336,99800,0.00149167
True,123.76666666666667,Jasper/m33/14B-088/single_channels/channel_866/casapy-20151126-115428,104129,0.00148753
True,130.13333333333333,Jasper/m33/14B-088/single_channels/channel_867/casapy-20151126-115419,104149,0.0014854
True,135.66666666666666,Jasper/m33/14B-088/single_channels/channel_868/casapy-20151126-173724,108743,0.00149563
True,138.85,Jasper/m33/14B-088/single_channels/channel_869/casapy-20151126-173750,107644,0.00147868
True,124.15,Jasper/m33/14B-088/single_channels/channel_870/casapy-20151126-173849,100839,0.00148107
True,120.73333333333333,Jasper/m33/14B-088/single_channels/channel_871/casapy-20151126-173932,98690,0.00148565
True,111.76666666666667,Jasper/m33/14B-088/single_channels/channel_872/casapy-20151126-173912,96323,0.00149179
True,113.35,Jasper/m33/14B-088/single_channels/channel_873/casapy-20151126-174053,98278,0.00148273
True,133.26666666666668,Jasper/m33/14B-088/single_channels/channel_874/casapy-20151126-174141,105812,0.0014752
True,138.5,Jasper/m33/14B-088/single_channels/channel_875/casapy-20151126-175642,113285,0.00147554
True,136.01666666666668,Jasper/m33/14B-088/single_channels/channel_876/casapy-20151126-175630,111054,0.00147571
True,120.2,Jasper/m33/14B-088/single_channels/channel_877/casapy-20151126-175607,96718,0.00148101
True,112.45,Jasper/m33/14B-088/single_channels/channel_878/casapy-20151126-180151,89660,0.00148113
True,114.66666666666667,Jasper/m33/14B-088/single_channels/channel_879/casapy-20151126-180345,87833,0.00147476
True,109.38333333333334,Jasper/m33/14B-088/single_channels/channel_880/casapy-20151126-180400,89063,0.00148238
True,115.23333333333333,Jasper/m33/14B-088/single_channels/channel_881/casapy-20151126-180608,97204,0.00146553
True,114.15,Jasper/m33/14B-088/single_channels/channel_882/casapy-20151126-180717,98410,0.00147254
True,126.08333333333333,Jasper/m33/14B-088/single_channels/channel_883/casapy-20151126-181503,98333,0.00148928
True,119.25,Jasper/m33/14B-088/single_channels/channel_884/casapy-20151126-181440,99727,0.00149884
True,125.45,Jasper/m33/14B-088/single_channels/channel_885/casapy-20151126-181539,97918,0.00147605
True,120.31666666666666,Jasper/m33/14B-088/single_channels/channel_886/casapy-20151126-182044,97093,0.00148595
True,115.7,Jasper/m33/14B-088/single_channels/channel_887/casapy-20151126-182434,93978,0.00148457
True,117.6,Jasper/m33/14B-088/single_channels/channel_888/casapy-20151126-193309,93612,0.0014879
True,118.13333333333334,Jasper/m33/14B-088/single_channels/channel_889/casapy-20151126-183001,92679,0.0014926
